5,53.43,0,5,1,0,0,400,0|0|0|0|0|0,0.17|0.00|0.00|0.00|0.00|0.00
9,58.20,15,5,0,1,0,400,15|0|0|0|0|0,4.94|0.00|0.00|0.00|0.00|0.00
14,64.63,38,4,0,2,0,400,36|2|0|0|0|0,9.41|1.96|0.00|0.00|0.00|0.00
19,72.72,75,4,0,2,0,400,60|15|0|0|0|0,14.52|4.94|0.00|0.00|0.00|0.00
25,79.32,98,3,1,2,0,400,60|38|0|0|0|0,14.52|9.84|1.70|0.00|0.00|0.00
31,85.54,127,2,1,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|0.00|0.00|0.00
37,87.29,127,2,1,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|1.75|0.00|0.00
45,88.52,127,1,2,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|1.75|1.24|0.00
52,88.57,127,0,3,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|1.75|1.24|0.04
62,88.57,127,0,3,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|1.75|1.24|0.04
68,88.57,127,0,3,3,0,400,60|60|7|0|0|0,14.52|14.52|3.24|1.75|1.24|0.04
76,88.14,125,0,3,3,0,400,59|59|7|0|0|0,14.31|14.31|3.24|1.75|1.24|0.04
83,88.65,125,0,3,3,0,400,59|59|7|0|0|0,14.31|14.31|3.24|1.75|1.24|0.55
90,88.65,125,0,3,3,0,400,59|59|7|0|0|0,14.31|14.31|3.24|1.75|1.24|0.55
97,88.65,125,0,3,3,0,400,59|59|7|0|0|0,14.31|14.31|3.24|1.75|1.24|0.55
103,88.65,125,0,3,3,0,400,59|59|7|0|0|0,14.31|14.31|3.24|1.75|1.24|0.55
109,83.75,102,0,3,3,0,400,49|46|7|0|0|0,12.18|11.54|3.24|1.75|1.24|0.55
116,87.93,116,0,2,4,0,400,44|51|7|0|0|14,11.12|12.61|3.24|1.75|1.24|4.73
123,76.68,119,0,2,4,0,307,44|53|7|0|0|15,11.12|13.03|3.24|1.75|1.24|4.94
130,77.28,126,0,2,4,0,300,44|60|7|0|0|15,11.12|14.52|3.24|1.75|1.24|4.94
137,77.28,126,0,2,4,0,300,44|60|7|0|0|15,11.12|14.52|3.24|1.75|1.24|4.94
145,77.28,126,0,2,4,0,300,44|60|7|0|0|15,11.12|14.52|3.24|1.75|1.24|4.94
154,78.56,132,0,2,4,0,300,43|60|15|0|0|14,10.90|14.52|4.94|1.75|1.24|4.73
160,87.07,172,0,2,4,0,300,59|60|39|0|0|14,14.31|14.52|10.05|1.75|1.24|4.73
167,87.59,172,0,2,4,0,300,59|60|39|0|0|14,14.31|14.52|10.05|1.75|1.75|4.73
174,87.59,172,0,2,4,0,300,59|60|39|0|0|14,14.31|14.52|10.05|1.75|1.75|4.73
181,87.59,172,0,2,4,0,300,59|60|39|0|0|14,14.31|14.52|10.05|1.75|1.75|4.73
188,87.59,172,0,2,4,0,300,59|60|39|0|0|14,14.31|14.52|10.05|1.75|1.75|4.73
194,84.18,156,0,2,4,0,300,59|52|31|0|0|14,14.31|12.82|8.35|1.75|1.75|4.73
203,87.59,172,0,1,5,0,300,59|52|35|0|12|14,14.31|12.82|9.20|1.75|4.30|4.73
209,87.59,172,0,1,5,0,300,59|52|35|0|12|14,14.31|12.82|9.20|1.75|4.30|4.73
217,75.70,172,0,1,5,0,207,59|52|35|0|12|14,14.31|12.82|9.20|1.75|4.30|4.73
223,79.71,195,0,0,6,0,200,60|52|35|8|12|28,14.52|12.82|9.20|3.45|4.30|7.71
229,79.71,195,0,0,6,0,200,60|51|35|8|13|28,14.52|12.61|9.20|3.45|4.51|7.71
234,79.71,195,0,0,6,0,200,60|52|34|8|13|28,14.52|12.82|8.99|3.45|4.51|7.71
241,79.92,196,0,0,6,0,200,60|53|34|8|13|28,14.52|13.03|8.99|3.45|4.51|7.71
249,79.92,196,0,0,6,0,200,60|53|34|8|13|28,14.52|13.03|8.99|3.45|4.51|7.71
256,79.92,196,0,0,6,0,200,60|53|34|8|13|28,14.52|13.03|8.99|3.45|4.51|7.71
262,79.92,196,0,0,6,0,200,60|53|34|8|13|28,14.52|13.03|8.99|3.45|4.51|7.71
269,79.92,196,0,0,6,0,200,60|53|34|8|13|28,14.52|13.03|8.99|3.45|4.51|7.71
