5,54.28,0,5,1,0,0,400,0|0|0|0|0|0,1.02|0.00|0.00|0.00|0.00|0.00
11,60.75,27,5,0,1,0,400,27|0|0|0|0|0,7.50|0.00|0.00|0.00|0.00|0.00
17,72.72,75,4,0,2,0,400,60|15|0|0|0|0,14.52|4.94|0.00|0.00|0.00|0.00
23,84.43,122,3,0,3,0,400,60|57|5|0|0|0,14.52|13.88|2.77|0.00|0.00|0.00
30,86.18,130,3,0,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|0.00|0.00|0.00
36,87.93,130,2,1,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|1.75|0.00|0.00
43,87.97,130,1,2,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|1.75|0.04|0.00
52,88.01,130,0,3,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|1.75|0.04|0.04
58,88.01,130,0,3,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|1.75|0.04|0.04
64,88.01,130,0,3,3,0,400,60|60|10|0|0|0,14.52|14.52|3.88|1.75|0.04|0.04
72,87.59,128,0,3,3,0,400,59|59|10|0|0|0,14.31|14.31|3.88|1.75|0.04|0.04
82,87.76,128,0,3,3,0,400,59|59|10|0|0|0,14.31|14.31|3.88|1.75|0.04|0.21
88,87.93,128,0,3,3,0,400,59|59|10|0|0|0,14.31|14.31|3.88|1.75|0.04|0.38
94,87.93,128,0,3,3,0,400,59|59|10|0|0|0,14.31|14.31|3.88|1.75|0.04|0.38
100,87.93,128,0,3,3,0,400,59|59|10|0|0|0,14.31|14.31|3.88|1.75|0.04|0.38
107,81.75,99,0,3,3,0,400,59|30|10|0|0|0,14.31|8.13|3.88|1.75|0.04|0.38
114,81.62,92,0,2,4,0,400,30|37|10|0|0|15,8.13|9.63|3.88|1.75|0.04|4.94
122,76.94,127,0,2,4,0,305,31|54|10|0|0|32,8.35|13.25|3.88|1.75|0.04|8.56
129,87.16,178,0,2,4,0,300,60|56|10|0|0|52,14.52|13.67|3.88|1.75|0.04|12.82
136,87.59,180,0,2,4,0,300,60|57|10|0|0|53,14.52|13.88|3.88|1.75|0.04|13.03
145,87.59,180,0,2,4,0,300,60|57|10|0|0|53,14.52|13.88|3.88|1.75|0.04|13.03
151,87.59,180,0,2,4,0,300,60|57|10|0|0|53,14.52|13.88|3.88|1.75|0.04|13.03
158,87.59,180,0,2,4,0,300,60|57|10|0|0|53,14.52|13.88|3.88|1.75|0.04|13.03
166,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
173,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
180,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
187,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
195,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
203,88.86,178,0,1,5,0,300,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
209,82.60,178,0,1,5,0,251,55|57|10|0|3|53,13.46|13.88|3.88|1.75|2.39|13.03
214,77.32,179,0,1,5,0,208,55|57|11|0|3|53,13.46|13.88|4.09|1.75|2.39|13.03
221,79.49,194,0,0,6,0,200,55|57|11|15|3|53,13.46|13.88|4.09|4.94|2.39|13.03
227,79.71,195,0,0,6,0,200,55|57|11|15|4|53,13.46|13.88|4.09|4.94|2.60|13.03
233,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
242,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
249,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
255,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
262,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
269,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
275,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
281,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
287,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
292,79.92,196,0,0,6,0,200,55|57|11|15|5|53,13.46|13.88|4.09|4.94|2.81|13.03
