5,53.60,0,5,1,0,0,400,0|0|0|0|0|0,0.34|0.00|0.00|0.00|0.00|0.00
10,58.20,15,5,0,1,0,400,15|0|0|0|0|0,4.94|0.00|0.00|0.00|0.00|0.00
15,58.71,15,4,1,1,0,400,15|0|0|0|0|0,4.94|0.51|0.00|0.00|0.00|0.00
20,63.14,30,4,0,2,0,400,15|15|0|0|0|0,4.94|4.94|0.00|0.00|0.00|0.00
25,63.14,30,3,1,2,0,400,15|15|0|0|0|0,4.94|4.94|0.00|0.00|0.00|0.00
30,68.08,45,3,0,3,0,400,15|15|15|0|0|0,4.94|4.94|4.94|0.00|0.00|0.00
36,72.64,59,2,0,4,0,400,15|15|15|14|0|0,4.94|4.94|4.94|4.56|0.00|0.00
42,73.53,60,1,1,4,0,400,15|15|15|15|0|0,4.94|4.94|4.94|4.94|0.51|0.00
48,77.96,75,1,0,5,0,400,15|15|15|15|15|0,4.94|4.94|4.94|4.94|4.94|0.00
55,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
62,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
69,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
76,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
83,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
89,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
96,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
102,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
108,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
113,82.90,90,0,0,6,0,400,15|15|15|15|15|15,4.94|4.94|4.94|4.94|4.94|4.94
