3,53.94,0,5,1,0,0,400,0|0|0|0|0|0,0.68|0.00|0.00|0.00|0.00|0.00
6,58.20,15,5,0,1,0,400,15|0|0|0|0|0,4.94|0.00|0.00|0.00|0.00|0.00
10,61.05,21,4,0,2,0,400,15|6|0|0|0|0,4.94|2.85|0.00|0.00|0.00|0.00
13,71.87,71,3,1,2,0,400,56|15|0|0|0|0,13.67|4.94|0.00|0.00|0.00|0.00
17,81.03,106,3,0,3,0,400,60|33|13|0|0|0,14.52|8.77|4.47|0.00|0.00|0.00
21,86.44,124,2,1,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.53|0.00|0.00
25,86.65,124,1,2,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|0.00|0.00
29,88.39,124,1,2,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.00
33,88.39,124,0,3,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.00
37,88.44,124,0,3,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.04
42,88.44,124,0,3,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.04
46,88.44,124,0,3,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.04
50,88.44,124,0,3,3,0,400,60|49|15|0|0|0,14.52|12.18|4.94|1.75|1.75|0.04
54,86.09,113,0,3,3,0,400,49|49|15|0|0|0,12.18|12.18|4.94|1.75|1.75|0.04
58,88.01,122,0,2,4,0,400,48|49|23|0|2|0,11.97|12.18|6.64|1.75|2.17|0.04
62,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
66,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
70,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
74,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
78,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
83,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
87,88.44,124,0,2,4,0,400,48|49|23|0|4|0,11.97|12.18|6.64|1.75|2.60|0.04
