3,53.26,0,5,1,0,0,400,0|0|0|0|0|0,0.00|0.00|0.00|0.00|0.00|0.00
6,58.20,15,5,0,1,0,400,15|0|0|0|0|0,4.94|0.00|0.00|0.00|0.00|0.00
9,58.20,15,5,0,1,0,400,15|0|0|0|0|0,4.94|0.00|0.00|0.00|0.00|0.00
12,67.14,49,4,0,2,0,400,45|4|0|0|0|0,11.33|2.56|0.00|0.00|0.00|0.00
15,72.72,75,4,0,2,0,400,60|15|0|0|0|0,14.52|4.94|0.00|0.00|0.00|0.00
19,73.57,75,3,1,2,0,400,60|15|0|0|0|0,14.52|4.94|0.85|0.00|0.00|0.00
22,85.75,128,3,0,3,0,400,60|53|15|0|0|0,14.52|13.03|4.94|0.00|0.00|0.00
26,86.14,129,2,1,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|0.17|0.00|0.00
30,87.71,129,2,1,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.00|0.00
34,88.27,129,1,2,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.00
38,88.27,129,1,2,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.00
42,88.27,129,0,3,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.00
46,88.31,129,0,3,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.04
50,88.31,129,0,3,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.04
54,88.31,129,0,3,3,0,400,60|54|15|0|0|0,14.52|13.25|4.94|1.75|0.55|0.04
58,84.90,113,0,3,3,0,400,44|54|15|0|0|0,11.12|13.25|4.94|1.75|0.55|0.04
62,87.67,126,0,2,4,0,400,38|54|26|8|0|0,9.84|13.25|7.28|3.45|0.55|0.04
66,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
70,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
74,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
78,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
82,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
86,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
90,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
93,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
97,88.22,127,0,2,4,0,400,38|54|27|8|0|0,9.84|13.25|7.50|3.45|0.89|0.04
101,83.97,107,0,2,4,0,400,18|54|27|8|0|0,5.58|13.25|7.50|3.45|0.89|0.04
105,83.97,99,0,1,5,0,400,2|54|27|8|0|8,2.17|13.25|7.50|3.45|0.89|3.45
108,84.56,106,0,1,5,0,393,2|54|27|8|0|15,2.17|13.25|7.50|3.45|0.89|4.94
112,74.21,106,0,1,5,0,312,2|54|27|8|0|15,2.17|13.25|7.50|3.45|0.89|4.94
116,73.06,106,0,1,5,0,303,2|54|27|8|0|15,2.17|13.25|7.50|3.45|0.89|4.94
120,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
124,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
128,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
132,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
135,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
139,84.39,161,0,1,5,0,300,57|54|27|8|0|15,13.88|13.25|7.50|3.45|0.89|4.94
143,82.47,152,0,1,5,0,300,57|54|27|8|0|6,13.88|13.25|7.50|3.45|0.89|3.02
146,83.75,158,0,1,5,0,300,57|60|27|8|0|6,13.88|14.52|7.50|3.45|0.89|3.02
150,83.97,159,0,1,5,0,300,57|60|28|8|0|6,13.88|14.52|7.71|3.45|0.89|3.02
153,86.73,172,0,1,5,0,300,57|60|41|8|0|6,13.88|14.52|10.48|3.45|0.89|3.02
157,85.67,163,0,1,5,0,300,48|60|41|8|0|6,11.97|14.52|10.48|3.45|1.75|3.02
161,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
165,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
169,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
173,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
177,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
180,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
184,87.59,172,0,0,6,0,300,48|60|42|8|8|6,11.97|14.52|10.69|3.45|3.45|3.02
188,87.37,171,0,0,6,0,300,48|59|42|8|8|6,11.97|14.31|10.69|3.45|3.45|3.02
192,87.59,172,0,0,6,0,300,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
196,87.59,172,0,0,6,0,300,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
200,87.59,172,0,0,6,0,300,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
203,77.36,172,0,0,6,0,220,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
206,75.83,172,0,0,6,0,208,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
210,75.06,172,0,0,6,0,202,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
213,74.81,172,0,0,6,0,200,48|59|42|8|9|6,11.97|14.31|10.69|3.45|3.66|3.02
216,79.71,195,0,0,6,0,200,48|59|60|10|9|9,11.97|14.31|14.52|3.88|3.66|3.66
220,79.71,195,0,0,6,0,200,48|59|60|10|9|9,11.97|14.31|14.52|3.88|3.66|3.66
223,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
227,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
230,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
234,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
237,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
240,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
244,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
247,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
250,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
253,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
257,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
260,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
263,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
267,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
270,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
274,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
277,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
280,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
284,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
287,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
291,79.71,195,0,0,6,0,200,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
294,70.76,195,0,0,6,0,130,48|58|60|10|9|10,11.97|14.10|14.52|3.88|3.66|3.88
298,71.49,211,0,0,6,0,109,58|58|60|10|15|10,14.10|14.10|14.52|3.88|4.94|3.88
301,72.59,221,0,0,6,0,101,59|58|60|10|24|10,14.31|14.10|14.52|3.88|6.86|3.88
305,80.35,258,0,0,6,0,100,60|58|60|10|60|10,14.52|14.10|14.52|3.88|14.52|3.88
309,81.41,263,0,0,6,0,100,60|58|60|15|60|10,14.52|14.10|14.52|4.94|14.52|3.88
312,81.62,264,0,0,6,0,100,60|58|60|16|60|10,14.52|14.10|14.52|5.15|14.52|3.88
